0.94565475	21.00935173
0.214594662	Nan
0.156357989	Nan
0.651324868	27.33764458
0.824560702	27.17770958
7.588514328	25.65680313
Nan	25.32613182
4.293775082	25.41965485
13.21622944	25.10287666
0.694011569	23.97839928
0.298042148	23.11352921
0.006285904	22.00049019
0.104582161	22.14738846
0.212052882	24.54669762
0.109741613	25.64131737
0.339934438	26.70911789
1.316307187	26.77419281
12.0104208	25.45341492
2.776781559	25.27981377
4.745595455	25.02062035
4.56234026	24.94815254
8.038574219	24.16285324
0.230941638	21.57941437
0.0	21.37010384
0.0	22.06882477
0.034781326	Nan
0.154476508	24.78283501
0.30647105	Nan
0.832475722	26.20495605
5.128898621	25.46114922
9.204413414	24.6634903
11.4868784	24.84695053
2.967999697	24.2240963
7.606182098	24.10098267
0.25426048	22.47820663
0.0	21.28073883
0.014798094	21.42833328
0.477967381	22.44631767
Nan	25.22301483
0.429377854	Nan
0.931385875	27.3931427
7.109061718	Nan
3.882183552	24.40790749
Nan	24.60205078
4.191697121	24.19880295
0.507706285	Nan
Nan	22.35346603
0.0	21.8003273
0.04000815	21.19712639
0.144146547	24.2974472
0.128517285	25.04827881
0.030898223	26.84662437
1.124146938	27.19454002
12.04460335	25.56969833
4.781433582	24.97072029
7.096451759	25.07834435
4.786278725	24.55928421
4.406319618	24.00057411
0.0	21.9563961
0.0	21.64152145
0.027748834	22.13497925
0.336154461	22.25911522
0.534188151	25.40089989
0.692145169	27.3136425
1.285242319	26.72551918
4.497699738	25.56635094
Nan	24.75694656
3.012932301	24.87133598
7.232135296	24.45064735
0.211466998	23.30642891
1.7477175	22.26413727
0.042365767	20.96291542
0.361214668	21.13231468
0.086611897	23.26225853
0.949683905	25.31766701
0.196776137	28.19144249
1.904492974	26.12782669
6.051391125	24.94812012
6.059006214	24.58560562
4.629725933	Nan
5.844208717	24.52068329
0.684181213	Nan
0.389817506	22.42110634
0.318904907	21.66243362
0.137806788	21.15681076
0.509417415	22.06981468
0.223019719	25.08001137
Nan	26.25269699
2.122875214	26.22739601
8.068440437	25.19930267
1.374044657	24.47504616
4.384616375	24.65364075
4.979453564	24.72036552
3.383626699	22.98181534
0.0	22.95684242
0.0	22.3412838
0.033016417	21.22477913
0.366989136	22.5391655
0.0	24.25311089
1.328663349	26.38801384
3.065685511	26.35549355
3.680900574	25.52293968
3.44197607	25.16551399
7.488330364	24.9438858
Nan	24.56764221
3.837259293	23.17555428
0.0	21.51840591
0.293121785	20.9481163
0.037884209	21.72416115
0.125891477	22.54357147
0.211682811	25.43499565
0.937639773	Nan
0.688339949	27.11618042
9.622956276	25.06377602
1.147916079	25.27565002
4.406200886	24.98026466
10.1791954	24.32097435
1.130562186	23.1450119
0.037592828	22.22576714
0.221534491	22.12462616
0.247456402	21.4742012
0.720735669	21.3673439
Nan	24.20988655
0.367586434	27.05914116
4.086133957	26.27456284
5.803371906	25.36273766
3.059955835	24.88870621
5.440302372	24.76966667
5.533480167	24.52728844
1.949871659	23.44043732
0.59017688	22.2492466
Nan	21.96869087
0.013987565	22.2516346
0.006369989	24.12688065
0.315130234	24.7545414
0.451366633	27.17230606
0.73831141	27.14329529
14.42433357	25.86567116
6.381597042	25.35153198
20.62431908	24.76100349
9.364948273	Nan
3.922480822	24.00513268
0.336057007	22.45176697
1.148967266	22.12008667
0.285516828	21.71191978
0.04207449	21.74984741
Nan	25.11846924
0.535005271	27.5680542
1.379413962	26.42310333
Nan	25.57625961
5.739842892	25.02342987
9.862001419	24.94777107
21.39172554	24.46531487
2.905526638	23.87711525
0.208624512	21.21709633
0.008331124	22.2875576
0.221981674	22.22179604
0.022380034	22.99464035
0.208956763	24.9507637
0.12635617	25.50676918
2.702086687	25.8078022
9.099711418	24.4805088
2.628950119	24.4240551
6.17782259	24.34554291
10.04318047	Nan
Nan	23.83178711
0.27967006	22.10361481
