28.0
28.0
27.0
28.0
29.0
27.0
28.0
27.5
28.0
27.0
26.5
28.0
28.0
30.0
27.0
28.0
27.0
27.5
28.0
27.0
28.0
27.0
27.0
28.0
30.0
30.0
27.0
28.0
27.0
26.0
26.0
28.0
27.5
27.5
28.0
28.0
29.5
27.0
28.0
28.5
27.0
27.0
28.0
27.0
29.0
27.0
26.5
27.0
28.0
30.5
29.0
30.0
30.0
27.0
28.0
28.0
29.0
28.5
28.0
29.0
""
""
30.0
30.1
30.0
31.0
31.0
30.0
30.0
29.5
32.0
30.0
31.0
29.0
30.0
30.1
30.0
32.0
30.0
28.0
30.0
29.0
31.0
30.0
""
""
""
30.5
31.0
29.5
29.0
32.0
32.0
29.0
28.0
28.0
31.4
31.0
32.0
33.0
32.0
31.5
29.0
31.0
32.0
32.0
31.5
30.0
29.5
29.0
30.0
29.0
30.0
30.5
30.0
31.5
30.5
28.0
30.5
28.0
28.1
28.0
29.0
""
29.5
28.0
26.0
24.0
28.5
30.0
29.0
30.0
30.1
30.0
29.5
29.0
28.0
29.5
28.0
29.5
30.0
27.0
30.0
29.0
28.6
27.0
28.0
27.0
26.0
28.5
27.0
29.0
29.5
26.4
27.0
29.0
27.0
27.1
27.0
26.0
26.0
30.0
29.0
27.5
25.0
26.5
26.0
29.5
30.0
28.5
28.0
27.5
29.0
26.5
25.5
27.5
27.5
29.5
28.0
26.0
24.5
28.0
27.5
27.0
27.0
""
30.0
29.0
25.0
27.0
28.5
27.0
28.0
30.0
29.0
29.5
27.5
27.0
27.0
30.0
29.0
29.5
29.0
29.0
31.0
30.0
25.5
23.0
28.0
30.0
29.0
23.0
27.5
30.0
31.0
30.0
27.0
21.8
26.5
27.5
28.5
30.0
29.5
30.0
30.0
29.0
27.0
29.0
29.1
29.0
27.0
30.0
28.0
29.0
28.0
28.5
28.0
27.0
28.0
29.0
30.0
27.0
29.0
26.0
30.0
28.5
29.0
30.0
29.0
27.0
28.0
29.5
28.5
28.0
29.0
24.8
26.0
30.0
29.0
31.0
30.0
27.5
26.5
30.0
28.0
27.0
31.0
29.5
30.0
27.0
25.0
29.0
27.0
26.0
25.5
26.0
24.5
26.5
""
28.5
28.0
26.5
26.5
27.0
27.5
27.6
27.5
26.0
26.5
27.5
26.5
27.5
28.0
28.0
26.5
27.5
27.5
29.0
""
""
""
30.0
29.5
29.5
27.5
28.0
29.5
28.0
26.5
26.5
27.5
28.5
26.0
25.5
24.0
27.0
23.5
28.0
29.0
28.5
27.0
26.5
27.0
28.5
26.0
25.0
26.0
30.5
30.0
26.0
28.0
29.5
30.0
29.5
28.0
30.0
30.1
30.0
28.5
29.0
""
30.0
29.0
29.5
27.0
29.0
30.0
30.5
30.5
30.0
30.0
30.5
28.0
30.0
30.0
30.5
28.5
28.0
29.0
29.2
29.0
28.0
28.0
29.0
30.0
28.5
28.5
27.5
30.0
30.0
28.5
30.0
29.0
29.1
29.0
28.0
30.0
28.0
29.0
29.1
29.0
30.5
28.5
28.0
27.5
28.5
30.5
30.0
27.0
28.8
28.0
26.0
28.0
28.0
30.0
29.0
28.0
28.5
30.0
31.0
30.5
29.0
31.0
29.0
30.0
29.2
29.0
30.5
29.0
30.0
31.5
32.4
28.5
30.5
30.0
31.0
31.5
31.0
30.0
28.5
30.5
30.0
30.5
30.0
28.5
32.0
31.0
29.0
30.5
31.5
31.5
""
""
""
28.0
29.0
29.0
29.5
31.5
32.4
29.2
30.0
30.0
29.0
33.0
32.0
33.0
31.0
29.0
29.0
30.0
32.0
32.5
32.4
30.5
31.0
28.0
30.0
32.0
31.0
31.5
33.0
33.0
29.5
30.5
31.5
31.5
32.5
31.5
32.0
29.0
28.5
30.0
30.0
31.5
30.0
31.0
31.0
32.5
32.0
33.0
31.0
32.0
32.5
31.5
32.0
31.5
30.5
32.0
31.0
32.4
30.5
31.5
32.0
32.0
""
32.4
32.4
32.0
22.2
29.5
29.0
32.0
30.5
29.0
26.0
28.0
29.5
29.5
31.5
29.0
28.5
28.0
29.5
31.0
29.5
27.5
26.2
28.0
27.5
30.0
27.5
26.0
26.5
26.5
25.6
27.5
25.0
26.0
26.5
26.5
